Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Matera, Brandon",GC,17,186,72,95,281,11,16, ,38,9,52,27,38,15,15,3,82,199,2,13,9,19,17
"Garland, Colin",ME,22,203,98,78,281,8,6, ,73,47,31,10,45,5,17, ,96,169,14,10,83, ,6
"Gibson, Sam",NM,13,177,91,104,281,6,4, ,28,16,45,19,30,9,11, ,48,236, ,2,11,2,3
"Glass, Darren",WC,22,118,114,163,281, , ,3,52,36,8,5,30,22,20, ,124,167,22,1,118,5,1
"Polkinghorne, James",BL,20,173,66,106,279,13,8,8,47,15,49,37,62,11,27, ,111,176,3,6,20,5,11
"Clarke, Martin",CW,17,169,62,110,279, ,3, ,44,46,29,16,26,6,10, ,85,179,3,1,26,5,6
"Hawkins, Tom",GE,22,198,144,80,278,62,38,27,25, ,46,8,27,25,15,10,151,129,54,84,29, ,19
"Watts, Jack",ME,15,149,83,129,278,5,1,2,23,42,21,10,31,10,13,3,113,157,20,2,47,5,4
"Riewoldt, Nick",SK,19,200,125,76,276,47,31,6,47,2,57,3,26,33,13,9,124,152,31,55,36, ,13
"Prestia, Dion",GC,14,135,39,141,276,2,4, ,59,17,30,45,36,9,5, ,114,165,1,2,20,9,2
"Walker, Andrew",CA,15,169,56,106,275,16,11, ,36,14,51,24,32,8,11,1,101,173,5,16,23,13,5
"Chaplin, Troy",PA,18,179,106,96,275, ,1,4,37,71,17,6,30,11,8, ,99,169,18, ,108,13,3
"Milne, Stephen",SK,22,218,81,56,274,56,38, ,47,7,55,11,70,22,29,3,106,169,6,41,17,12,19
"Hocking, Heath",ES,18,120,37,154,274,4,10, ,84,9,52,65,37,17,20,1,137,137,3, ,32,1,7
"Hooker, Cale",ES,17,149,95,125,274, ,2, ,28,54,9,7,38,10,17, ,101,173,19,1,103,7,1
"Walker, Taylor",AD,19,191,128,82,273,63,35,2,28,2,54,3,47,20,21,7,141,136,36,66,36,3,18
"Bail, Rohan",ME,18,140,61,132,272,8,15,1,58,14,45,23,46,19,26, ,120,156,3,9,18, ,5
"Selwood, Adam",WC,20,155,70,117,272,2,1, ,42,41,27,19,48,38,14, ,105,169,7, ,38, ,1
"Monfries, Angus",ES,18,145,71,126,271,18,15, ,52,7,51,16,27,24,8, ,108,171,5,19,14,1,9
"Broughton, Greg",FR,15,129,62,141,270,6,3,1,79,23,35,16,28,16,13, ,112,159,10,5,18,5,9
"Stewart, Paul",PA,21,166,86,101,267,20,5, ,45,15,41,19,38,14,15,2,103,168,9,10,29,4,9
"Darling, Jack",WC,24,198,131,68,266,53,25, ,68,4,58,4,38,19,16,2,123,144,36,49,33,9,7
"Hudson, Ben",BL,18,93,39,173,266,3,1,453,38,19,22,83,52,16,29,2,184,88,10, ,61, ,7
"Fisher, Sam",SK,15,178,95,87,265,1,1,1,28,47,20,9,34,3,12, ,85,170,15,2,58,10,3
"Garlett, Jeff",CA,22,195,78,69,264,29,27, ,72,6,73,23,35,14,15, ,118,148,6,32,35,25,18
"Yarran, Chris",CA,18,197,73,67,264,9,8, ,31,35,47,8,43,6,16,2,73,185,8,10,25,55,8
"Schofield, Will",WC,20,166,106,98,264,8,7,8,35,39,40,4,33,11,12, ,90,176,18,6,89,25,9
"Hunt, Karmichael",GC,18,84,37,180,264,3,3,8,63,10,41,48,41,21,23, ,115,155, ,4,26,2,2
"Lynch, Quinten",WC,21,189,113,74,263,33,20,24,33,5,73,8,38,18,18, ,98,174,22,28,33,2,4
"Toovey, Alan",CW,22,157,60,106,263, ,2, ,89,41,21,10,32,16,12, ,124,148,4, ,73,8,4
"McMahon, Scott",NM,17,165,85,94,259, , ,1,37,59,18,2,32,13,12, ,73,173,9, ,97,22,4
"Coniglio, Stephen",GW,12,140,58,118,258,2,5,1,31,28,40,33,34,8,9,1,87,175,7,4,9,8,8
"Fyfe, Nat",FR,11,157,44,100,257,4,3, ,41,11,49,44,55,14,21,14,137,130,11,1,21,1,7
"Goldstein, Todd",NM,21,114,56,143,257,2,4,663,53,12,24,55,39,17,21,6,133,118,16,2,65,1,5
"Giansiracusa, Daniel",WB,17,161,63,95,256,28,15, ,37,2,45,12,32,18,17, ,105,152,8,18,19,1,12
"Moloney, Brent",ME,15,136,26,120,256,3,5,2,52,15,60,70,37,9,22, ,128,127, ,2,22,4,4
"Patfull, Joel",BL,22,143,88,113,256, , , ,63,52,18,8,48,19,26, ,110,146,16, ,153,3,4
"Tippett, Kurt",AD,21,176,106,79,255,39,31,158,32, ,48,17,44,25,25,1,163,100,50,47,43,1,10
"Lynch, Tom",GC,17,146,98,108,254,12,10,30,26,14,26,11,46,19,22,3,106,148,20,21,46,1,5
"Hardingham, Kyle",ES,21,162,82,90,252, , , ,36,56,17,14,46,9,12, ,120,138,16, ,144,4,1
"Lonergan, Tom",GE,22,144,98,107,251,3,2,1,40,54,18,2,39,18,25, ,99,154,14,4,116, ,1
"Carlile, Alipate",PA,20,139,61,110,249, , ,3,24,59,9,8,37,18,18, ,101,144,7, ,113,5, 
"Crameri, Stewart",ES,18,132,75,116,248,32,29, ,40, ,49,3,41,19,20,2,135,115,20,38,22,11,17
"Dunn, Lynden",ME,18,164,69,82,246,9,6,1,46,49,39,9,32,17,11, ,78,145,7,6,48,2,7
"Petrenko, Jared",AD,23,147,58,98,245,16,14,2,94,9,48,24,40,17,16, ,120,121,6,16,27,7,20
"Mackenzie, Eric",WC,22,146,106,99,245,1, ,10,38,45,10,5,44,11,24,2,95,148,18,1,179,5, 
"Butler, Sam",WC,14,177,74,68,245,1,3, ,33,35,18,9,33,8,14, ,77,162,7,2,26,3,4
"Goldsack, Tyson",CW,22,142,81,102,244,24,19,1,69,8,52,8,39,14,19, ,113,132,6,25,48,7,12
"Hargrave, Ryan",WB,12,144,68,100,244,1,2, ,14,33,21,7,30,7,11, ,61,182,4,2,38,2, 
"Scarlett, Matthew",GE,16,169,89,75,244, , ,1,40,39,15,2,34,7,20, ,73,165,11, ,73,4,3
"McGinnity, Patrick",WC,21,134,59,109,243,11,7, ,80,14,44,16,39,14,16, ,87,154,4,10,18,3,12
"Kreuzer, Matthew",CA,20,146,60,97,243,10,8,450,66,20,47,50,38,21,16,3,134,109,23,11,79, ,11
"Harwood, Ryan",BL,16,131,60,112,243, ,2, ,36,38,17,11,23,12,13, ,80,158,2, ,38,4,3
"Golby, Mitch",BL,13,135,61,106,241, , , ,47,35,14,5,30,9,13, ,70,175,1, ,51,3,3
"Hill, Josh",WC,22,178,92,62,240,36,23, ,69,2,45,13,31,15,10, ,114,123,23,37,36,16,21
"Magner, James",ME,17,135,51,105,240,4,5,1,74,16,31,48,39,18,19,2,125,116,6,5,17, ,5
"Iles, Sam",GC,10,146,60,92,238,3,2, ,22,44,22,9,30,7,7,1,72,160,5,1,15,8,3
"Dickson, Tory",WB,17,119,56,118,237,23,9, ,64,3,38,10,24,19,10, ,95,146,10,21,9,1,11
"Savage, Shane",HW,21,145,65,92,237,10,11, ,59,7,67,15,26,11,8, ,81,155,6,8,16,7,12
"Wingard, Chad",PA,19,108,36,129,237,9,10,10,46,15,38,28,36,14,14, ,104,134,5,2,21,13,6
"Lovett-Murray, Nathan",ES,17,113,46,123,236,8,7,13,53,6,44,32,33,6,17, ,91,144,7,3,29,5,7
"Thomas, Lindsay",NM,19,177,61,56,233,38,19, ,65,5,63,8,63,25,33, ,119,124,8,23,20, ,16
"Drummond, Josh",BL,15,168,67,65,233,3,1, ,22,59,27,8,30,6,7,3,62,149,2, ,47, ,1
"Foley, Nathan",RI,10,110,38,123,233,1,6, ,58,15,50,44,20,5,6,3,106,132,3,2,12,21,9
"Addison, Dylan",WB,17,129,81,103,232,7,5, ,40,25,20,10,34,11,16, ,83,156,14,7,51,3, 
"Hibberd, Michael",ES,13,153,65,79,232, ,1, ,16,44,20,6,37,12,8, ,87,149,13, ,37,2,4
"Hampton, Curtly",GW,17,150,52,80,230,6,8,1,31,47,19,4,35,12,12, ,68,145,4,5,34,22,3
"Dyson, Ricky",ES,12,157,65,72,229,3,5,2,24,33,36,16,22,6,4, ,71,148,2,1,16,2,6
"Shiel, Dylan",GW,12,108,39,120,228,5,4, ,46,18,31,36,29,9,9, ,96,136,2,1,20,8,2
"Jacobs, Ben",PA,14,117,53,111,228,3, , ,27,17,23,17,29,5,6, ,76,149,1,2,24,3,3
"Carlisle, Jake",ES,18,134,83,94,228,2,4,2,38,32,14,5,23,15,10, ,97,124,21,4,79, ,2
"Gunston, Jack",HW,19,139,78,87,226,39,22, ,29,5,29,9,22,15,11, ,89,140,11,28,23,1,14
"Swallow, David",GC,12,130,31,96,226,8,2,3,43,10,37,37,32,13,9,1,113,113,3,7,16,7,9
"Buckley, Simon",CW,13,136,43,89,225,2,4,1,25,28,35,12,28,2,7, ,51,164,1, ,27,4,5
"Roberts-Thomson, Lewis",SY,22,125,76,98,223,25,10,36,47,8,35,10,34,23,17, ,103,127,16,17,46, ,10
"Puopolo, Paul",HW,21,118,38,105,223,24,14, ,64,2,42,14,32,28,20, ,105,113,5,11,17,5,13
"Horsley, Kyal",GC,13,122,45,101,223,3,7, ,60,24,33,36,20,5, , ,86,138,2,2,22,8,2
"Johncock, Graham",AD,19,157,70,65,222,19,23, ,48,25,36,10,34,16,13,1,73,147,3,17,22,1,4
"Pfeiffer, Darren",PA,16,107,50,115,222,2,2,1,31,35,15,16,28,12,9,1,92,132,9,1,32,6,3
"Smith, Clay",WB,16,135,55,85,220,6,5,4,75,13,46,25,49,12,23, ,71,148, ,2,18,3,3
"Harbrow, Jarrod",GC,13,137,42,83,220,3,4, ,29,31,29,14,22,9,13, ,73,150,4, ,32,24,3
"Grima, Nathan",NM,13,132,88,88,220, , , ,31,39,11,4,21,4,10, ,52,164,8, ,105,3, 
"Hurley, Michael",ES,16,132,84,87,219,26,21,2,13,7,46, ,28,17,8,4,93,132,18,36,21, ,9
"Simpkin, Tom",SK,19,142,80,77,219, , ,2,36,41,12,3,30,13,14, ,69,140,12, ,124,10, 
"Jolly, Darren",CW,20,94,58,124,218,12,4,649,72,21,22,50,47,26,37,3,116,112,10,14,66, ,10
"Thomas, Matt",PA,15,89,55,129,218,6,9,1,63,11,31,30,39,24,20,1,117,108,5,6,29,5,8
"Russell, Luke",GC,14,132,66,85,217,6,5,4,36,27,25,9,28,11,5,2,53,167,3,6,30,20, 
"Podsiadly, James",GE,18,153,90,62,215,35,13,20,50,2,52,4,44,16,22, ,105,112,29,27,39,2,10
"Brown, Campbell",GC,19,135,86,80,215,22,10, ,29,11,43,3,47,11,27, ,78,138,12,30,35,5,12
"West, Trent",GE,21,103,59,112,215,8,7,518,52,9,40,27,47,18,24, ,108,110,15,8,87, ,6
"Batchelor, Jake",RI,14,121,70,94,215, ,1, ,28,40,16,7,33,7,12, ,79,140,14,1,52,6, 
"Sinclair, Ben",CW,20,129,50,82,211,14,11, ,44,9,46,14,35,10,11, ,87,122,1,11,16,7,10
"Lonergan, Sam",ES,14,107,29,103,210,6,2,2,74,17,38,59,33,14,16, ,129,83,1,4,20,1,4
"Tuohy, Zach",CA,19,129,39,79,208,5,1, ,60,42,28,8,41,8,20, ,73,129,3,2,53,9,2
"Kennedy, Adam",GW,15,101,51,106,207, ,1, ,27,29,7,4,20,9,3, ,59,141,2,1,34,6,1
"Reid, Sam",SY,22,115,68,91,206,31,19, ,43,1,40,3,28,23,12,2,119,89,31,33,45, ,9
"Sandilands, Aaron",FR,14,71,48,135,206,6, ,528,16,14,19,60,27,18,14,6,147,66,25,11,30, ,2
"Wood, Easton",WB,14,121,75,85,206,1,1, ,17,33,31,4,27,8,5, ,59,142,14, ,36,15,4
"Maguire, Matt",BL,16,147,81,59,206, , ,5,34,72,9,4,31,12,14,1,69,130,12, ,122, , 
"Gwilt, James",SK,14,143,44,63,206, ,1, ,21,54,9,2,25,2,14, ,41,142,4, ,48,9, 
"Ryder, Paddy",ES,15,123,89,81,204,17,10,329,38,10,37,17,27,14,17,1,104,105,24,20,58,1,7
"Rischitelli, Michael",GC,14,89,38,114,203,6,4,1,59,18,23,29,24,16,9, ,93,114,5,7,24,2,3
"Nicholson, Daniel",ME,11,116,57,87,203, ,3, ,27,29,26,11,33,7,9,1,75,135,5,1,32,12,2
"Harper, Kieran",NM,23,133,48,69,202,25,18,1,69,5,63,19,33,18,14, ,82,125,3,9,13,10,9
"Jamison, Michael",CA,16,131,75,71,202, ,2, ,28,47,13,3,36,10,22, ,62,130,9,1,93,7, 
"Blease, Sam",ME,16,136,44,65,201,19,13, ,33,12,45,15,29,7,8,1,69,132,2,7,18,29,1
"Davey, Alwyn",ES,17,121,33,79,200,29,21, ,66,4,38,6,20,13,9, ,72,126,1,14,12,8,7
"Bewick, Rohan",BL,16,124,58,75,199,18,12,1,27,11,35,18,27,13,9, ,75,118,6,16,10,6,4
"Smith, Zac",GC,16,54,34,144,198,5,1,294,19,9,15,41,30,14,11, ,106,93,7,4,41,1,7
"Duigan, Nick",CA,16,105,49,93,198,5,1, ,47,20,16,6,28,13,13, ,80,115,7,2,46,2,1
"McDonald, James",GW,13,100,31,97,197,4,3,1,67,13,20,35,25,16,10, ,85,117, ,3,12, ,3
"Guthrie, Cameron",GE,18,100,42,97,197,1, , ,44,31,13,7,22,9,10, ,72,115,5,1,28,4,8
"McEvoy, Ben",SK,16,95,85,101,196,7, ,405,60,13,14,35,19,17,8, ,107,94,21,7,55,2,4
"Roughead, Jordan",WB,18,98,76,97,195,4,8,105,48,31,21,11,29,15,14, ,92,108,19,7,84,3,5
"Ebert, Brett",PA,16,133,76,58,191,23,15, ,29,1,42,10,33,17,11,2,90,103,14,32,13,1,7
"Hodge, Luke",HW,10,121,44,70,191,9,6,8,18,20,24,18,20,8,5,2,70,117,9,8,35, ,4
"Spurr, Lee",FR,13,120,71,71,191, ,1,1,29,31,13,12,27,11,13, ,62,126,6,1,31,4,2
"Ray, Farren",SK,11,109,55,80,189,1,4,1,21,17,26,16,19,6,7, ,66,123,9,2,15,15,3
"Milera, Terry",SK,15,118,49,69,187,19,11,4,39,9,42,17,31,12,13, ,62,127,2,13,17,18,9
"Logan, Tom",PA,12,86,54,101,187, ,1,1,20,20,18,8,20,17,6, ,75,114,7,1,32,4,1
"Bellchambers, Tom",ES,16,113,77,73,186,10,10,448,21,5,26,37,34,21,19,4,96,88,23,12,37, ,6
"Ellard, David",CA,10,114,34,72,186,4,8,1,56,13,29,37,20,12,6,2,86,103,5,2,23,1,2
"Talia, Daniel",AD,23,107,60,79,186,1,2, ,41,35,13,3,26,13,17,1,99,81,16,2,153, ,4
"Blake, Jason",SK,13,84,60,100,184,2,1,93,40,16,12,21,30,16,20,2,81,104,6,4,70,4,3
"Weller, Maverick",GC,13,84,47,100,184,1,2,1,29,28,19,9,24,9,14, ,55,129,3, ,25,1,3
"McGrath, Ashley",BL,12,113,49,69,182,11,8, ,32,21,32,7,28,10,11, ,72,109,3,9,21,11,3
"Pyke, Mike",SY,18,70,59,112,182,8,8,384,48,6,20,33,35,16,21, ,106,80,29,15,54, ,6
"Didak, Alan",CW,11,130,39,51,181,6,7, ,11,4,35,6,22,2,5, ,39,136, ,5,4,3,6
"Howard, Christian",WB,11,102,49,78,180,2,5, ,16,24,18,18,20,6,12, ,53,127,2,2,21,7,1
"Mumford, Shane",SY,17,60,52,115,175,12,4,459,75,5,18,31,37,29,26,2,111,78,16,11,42, ,5
"Koschitzke, Justin",SK,19,110,79,63,173,27,8,88,37,5,31,13,42,16,26,2,100,71,35,33,38, ,9
"Bradley, Kepler",FR,12,94,52,79,173,6,13,64,16,9,18,9,23,13,9, ,74,96,10,9,16, ,5
"Clarke, Zac",FR,15,105,67,67,172,13,13,121,48,5,39,13,27,14,13, ,79,96,18,11,28, ,7
"Schulz, Jay",PA,15,131,102,40,171,42,21, ,33, ,29,4,29,21,16,2,79,96,24,52,19,1,8
"Grant, Jarrad",WB,13,96,57,75,171,12,11, ,33,11,20,3,21,5,8, ,54,120,8,10,32,2,5
"Brown, Nathan",CW,18,84,57,87,171, , , ,33,36,5,3,24,10,17, ,57,113,6, ,134,3,1
"Sellar, James",ME,16,87,50,81,168,9,4,64,27,24,19,11,26,14,12, ,76,93,11,10,74,1,5
"Tarrant, Robbie",NM,16,112,57,55,167,23,16,1,24,3,28,3,27,19,13, ,81,86,10,25,26, ,8
"Dawson, Zac",FR,18,60,50,107,167,2,2,3,21,17,15,5,27,6,15, ,77,83,10,1,139, ,1
"Smedts, Billie",GE,14,94,43,72,166,6,9, ,40,2,28,3,27,4,12, ,54,113,7,9,17,3,3
"Waite, Jarrad",CA,11,116,84,49,165,27,14, ,30,4,32, ,22,16,13,3,71,95,25,25,18, ,7
"Bate, Matthew",ME,12,109,63,56,165,8,8,2,29,9,36,15,21,3,13,1,61,104,9,11,17, ,3
"Shaw, Sam",AD,14,134,56,31,165, ,1,1,23,59,13,5,22,11,3, ,57,111,9,1,95, ,2
"Dea, Matt",RI,14,78,53,87,165, , , ,23,11,17,2,19,6,7, ,58,109,4, ,33,2, 
"Hams, Ashton",WC,16,91,43,73,164,22,13, ,41,3,25,14,26,25,20, ,88,82,6,11,9,4,7
"Surjan, Jacob",PA,13,88,46,75,163,1, , ,31,21,15,8,24,7,8, ,65,93,8, ,34,7,1
"Sherman, Justin",WB,10,82,27,79,161,4,10, ,24,5,28,11,19,3,7, ,61,101, ,4,5,5,6
"Brennan, Jacob",WC,16,120,44,41,161,2,4, ,41,25,17,3,20,10,8, ,65,95,9,2,36,11,1
"Cameron, Jeremy",GW,16,115,80,45,160,29,15,1,28,6,34,1,39,20,22, ,80,80,26,31,30,1,11
"Tyson, Dom",GW,10,68,46,90,158,4, ,1,23,11,18,20,23,1,8, ,58,101,1,3,8,10, 
"Mohr, Tim",GW,13,98,53,60,158,1, ,1,24,47,5,2,17,5,4, ,42,109,6, ,81,4, 
"Joseph, Aaron",CA,13,95,43,62,157,1, , ,29,19,16,4,24,6,14, ,60,95,2,1,28,2,1
"Saad, Ahmed",SK,16,97,30,59,156,28,15, ,52,3,36,3,26,14,16,2,81,78,3,12,9,3,9
"Sheppard, Brad",WC,12,98,47,58,156,6,3, ,24,11,33,8,23,5,7, ,48,109,2,2,17,2,6
"Myers, David",ES,9,102,32,54,156,4,4,1,18,22,32,22,22,3,8, ,60,94,4,2,12,5,4
"Tapscott, Luke",ME,14,100,54,56,156,2,4, ,48,14,28,2,27,10,6, ,51,103,6,6,22, ,4
"Moore, Andrew",PA,11,78,27,77,155,3,1,1,38,7,23,27,22,11,9, ,71,86,2,1,12,1, 
"Elliott, Jamie",CW,15,99,57,55,154,6,11, ,62,1,37,3,20,5,4, ,56,104,9,8,19,2,4
"Henderson, Ricky",AD,12,99,54,53,152,9,2, ,11,23,14,6,24,3,8,2,39,115,3,5,41,4,5
"Dixon, Charlie",GC,12,89,48,62,151,4,6,93,21,19,19,28,26,16,16, ,92,62,14,9,35,1,3
"Suban, Nick",FR,14,111,26,38,149,3,2, ,38,22,18,8,21,13,8, ,48,92, ,1,16,6,4
"Morton, Cale",ME,9,91,35,57,148,2,3,6,20,23,22,19,24,6,5, ,42,105,1,1,12,10, 
"Johnson, Ben",CW,8,103,27,45,148,1,1, ,14,29,15,7,21,2,3, ,26,106,1,1,10,6,1
"Bower, Paul",CA,10,104,60,42,146,2, , ,22,25,12,4,20,2,7, ,42,101,7,2,67,22,2
"Siposs, Arryn",SK,11,99,58,46,145,9,8,1,19,8,36,5,21,4,4, ,47,98,8,8,19,2,5
"Collins, Andrew",CA,9,88,30,57,145,6,6, ,30,8,27,16,29,8,12,2,49,96, ,8,10,1,2
"Griffin, Jonathon",FR,13,86,37,59,145,4,2,321,45,11,32,24,19,15,9, ,73,75,14,4,48,2,3
"Grimes, Dylan",RI,9,93,67,52,145, , , ,14,21,2, ,17,7,7, ,35,111,4, ,51,4,1
"Campbell, Matt",NM,15,73,26,71,144,9,4, ,35,4,26,17,14,7,6, ,46,98, ,6,12,26,10
"Jaensch, Matthew",AD,10,102,42,42,144,3,2, ,22,26,22,6,13,3,4, ,28,105,3,1,20,6,1
"King, Jake",RI,12,80,46,63,143,10,3, ,24,2,32,10,24,15,13, ,66,80,6,8,17,1,10
"Polec, Jared",BL,12,92,40,51,143,8,5,4,26,12,29,10,17,5,5, ,58,83,6,4,9,6,2
"Djerrkura, Nathan",WB,13,84,56,59,143,4,4, ,34,7,28,2,17,8,9, ,38,107,4,5,8,4,10
"Rodan, David",PA,10,66,18,76,142,2,1,1,29,10,25,36,14,10,6, ,68,75, ,1,3,31,7
"Delaney, Luke",NM,13,73,48,69,142,1, ,3,23,25,7,1,22,7,9, ,44,94,7, ,85,7, 
"Clark, Mitch",ME,11,108,53,31,139,29,18,41,21,4,24,14,31,12,18, ,76,64,23,27,22,4,4
"Embley, Andrew",WC,8,97,31,42,139,6,2,1,16,10,22,15,19,3,6, ,36,94, ,4,9,6,1
"Green, Josh",BL,12,83,20,53,136,15,8, ,25,2,28,11,13,7,5, ,64,69, ,1,3,4,8
"Green, Brad",ME,13,96,55,39,135,19,18, ,29,3,30,2,15,8,6, ,56,76,17,27,8,1,3
"Henderson, Lachie",CA,11,97,59,36,133,3,4,1,19,23,16,1,19,5,10, ,47,87,11,6,61,4,1
"Edwards, Shaun",GW,10,91,31,41,132,2,4, ,11,23,15,5,18,2,5, ,43,78,4,2,19,5,2
"Seedsman, Paul",CW,11,72,38,59,131,2,3, ,25,16,19,10,20,7,9, ,43,92,2,2,10,5,3
"Hombsch, Jack",GW,9,79,37,51,130, , ,1,18,30,6,1,14,11,7, ,47,80,7, ,47, , 
"Darley, Sam",GW,9,82,32,46,128, , , ,18,31,7,8,15,9,5, ,27,99, , ,16,1, 
"Miles, Anthony",GW,7,74,34,54,128, , ,1,28,11,15,15,18,11,11, ,50,77,1, ,4, ,2
"Hille, David",ES,9,73,47,54,127,9,7,117,10,6,19,12,18,7,8, ,49,76,9,11,17, ,3
"Neale, Lachie",FR,11,51,18,73,124,4,2, ,23,5,16,7,9,1,3, ,52,71, ,2,11, ,4
"Veszpremi, Patrick",WB,8,69,27,55,124,1,4, ,11,17,13,5,17,5,9, ,38,84,4,3,11, ,1
"Pears, Tayte",ES,10,53,24,71,124, , , ,27,20,10, ,18,7,12, ,52,71,5, ,39, ,1
"Stanley, Rhys",SK,12,82,56,39,121,11,14,74,23, ,35,9,19,10,7, ,57,67,13,15,24,2,11
"Day, Sam",GC,15,56,46,65,121,10,10,16,16, ,17,2,18,13,4, ,68,56,12,12,24,1,5
"Hampson, Shaun",CA,13,61,51,59,120,15,4,240,24,2,23,10,29,11,17,3,69,52,23,19,29, ,8
"Tarrant, Chris",CW,12,80,54,40,120,6,5, ,24,11,17,2,10,8,3, ,47,75,13,8,43, ,1
"Walters, Michael",FR,10,83,40,36,119,22,11, ,29,5,29,3,14,13,5, ,54,68,4,13,13,4,8
"Yeo, Elliot",BL,8,61,28,58,119, ,1, ,9,15,16,8,16,3,5, ,49,71,4, ,18,1,1
"Beams, Claye",BL,8,71,25,47,118,6,2, ,26,11,26,15,13,5,3,1,44,75,2,2,8, ,2
"Jenkins, Josh",AD,11,74,50,43,117,11,3,61,24,3,26,5,14,6,5, ,64,57,17,13,23,3,7
"Cripps, Jamie",SK,12,69,35,48,117,9,7, ,32,8,36,5,23,6,10, ,40,80,2,5,15,5,6
"Hine, Taylor",GC,8,59,18,58,117,1, , ,20,9,13,10,26,9,11, ,45,70,4, ,14,2,2
"Austin, Mark",WB,11,57,40,60,117, , , ,17,12,8,5,17,10,8, ,51,66,5, ,69, , 
"Everitt, Andrejs",SY,12,66,17,50,116,9,8,4,25,8,25,8,11,6,3, ,48,68,4,5,19,3,4
"Hoskin-Elliott, Will",GW,10,80,36,36,116,9,2,1,12,10,22,7,17,7,4,2,46,70,9,5,15,7, 
"Jamar, Mark",ME,14,54,30,62,116,1,4,453,23,7,16,27,20,15,13, ,72,47,12,3,32, ,2
"Hansen, Lachlan",NM,12,86,51,29,115,20,4,7,20, ,29,3,23,7,17, ,50,69,15,21,15, ,5
"Crisp, Jack",BL,10,57,21,57,114,3,5, ,34,6,15,9,16,1,4, ,45,68,2,2,13,6,4
"Baguley, Mark",ES,7,71,28,42,113, , , ,15,23,9,1,12,9,5, ,33,78,2, ,25,1, 
"Garlett, Cruize",NM,7,58,16,54,112,4,3, ,26,4,14,33,13,8,3, ,55,59, ,1,7,1,1
"McIntosh, Hamish",NM,7,62,31,48,110,7,3,157,19,6,23,18,14,7,8, ,57,51,13,8,9, ,1
"Bartram, Clint",ME,8,68,40,42,110,1, , ,29,21,9,5,15,8,5, ,43,67,5, ,24,3,2
"Jones, Liam",WB,12,75,41,33,108,9,9,3,19, ,31,2,23,11,13, ,69,47,15,12,21, ,4
"McKeever, Niall",BL,9,47,34,61,108, ,1,2,9,19,3,4,18,4,6,1,36,74,2, ,70,1,1
"Schneider, Adam",SK,8,66,35,41,107,8,6, ,28,4,21,7,12,4,5, ,28,80,1,5,7,11,4
"Roberton, Dylan",FR,10,70,29,36,106,1, , ,18,18,13,5,12,8,5, ,50,58,5,1,16,2,1
"Tape, Seb",GC,10,46,29,59,105, , , ,22,16,5,1,17,1,4, ,40,64,2,1,39,1,1
"Stewart, Daniel",PA,12,75,47,29,104,11,12,60,9,5,19,10,21,12,4, ,57,48,18,16,24, ,2
"Bell, Tom",CA,7,67,19,37,104,4,1,1,30,12,20,29,16,5,8, ,55,48,1,2,3,2, 
"Armstrong, Tony",SY,8,64,22,40,104,2,2, ,10,10,10,5,6,2,2, ,24,80, ,2,11,1,1
"Redden, Jarrad",PA,9,32,19,71,103,1, ,165,23,5,3,24,19,15,13, ,57,47,4, ,15, ,1
"Banfield, Todd",BL,12,57,17,45,102,6,10, ,28,3,27,5,23,13,8, ,62,45,2,2,16,1,2
"Murdoch, Jordan",GE,8,67,33,35,102,4,3, ,24,17,23,3,13,7,3, ,24,80,3,2,10, ,1
"Hall, Aaron",GC,8,65,24,36,101,8,5, ,29,4,20,6,10,2,4,1,24,77,1,6,5,1,3
"Stringer, Jesse",GE,8,48,20,52,100,3,4, ,30,5,20,11,11,2,7, ,31,70, ,2,5,2,2
"Martin, Brodie",AD,7,66,21,34,100,3,5, ,12,18,13,9,16,5,6, ,27,70,1,4,6,6,3
"Keeffe, Lachlan",CW,9,69,42,31,100,1, ,6,11,27,4,1,15,9,7, ,40,61,4,1,36,2,2
"Brogan, Dean",GW,9,58,35,42,100, , ,142,12,8,18,18,17,17,11, ,53,51,10,2,30, ,1
"Tomlinson, Adam",GW,9,56,31,43,99,2,1, ,16,10,14,6,14,3,2, ,41,62,5,4,18, ,3
"Young, Aaron",PA,12,46,22,52,98,4,2, ,24,3,18,8,12,11,6, ,39,60, ,3,18,1,6
"Edwards, Aaron",NM,9,62,45,35,97,17,6, ,18, ,11,4,17,8,6, ,45,51,9,24,9,2,7
"Martin, Stefan",ME,7,55,31,42,97,7,1,100,13,4,20,14,10,7,2, ,44,48,9,5,6,1,1
"Hickey, Tom",GC,10,41,42,56,97,4,3,101,17, ,9,9,19,13,14, ,54,44,16,8,26, ,1
"Maister, Beau",SK,10,74,49,22,96,15,7,16,12,1,13,3,24,8,8,3,38,58,15,22,13,3,1
"McGuane, Luke",RI,9,53,31,43,96,15,10,13,31,1,13,4,20,2,13, ,52,46,13,13,25, ,6
"Miller, Brad",RI,10,59,47,37,96,14,5,16,19, ,17,2,13,12,7, ,40,58,7,21,14, ,5
"Cordy, Ayce",WB,12,51,40,45,96,8,7,27,32,1,13,2,20,5,6, ,57,45,17,13,12,1,1
