Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Haynes, David",WC,21,146,94,68,214,27,16, ,21,7,61,6,42,11,13,1,101,116,16,37,37,5,15
"Dixon, Ben",HW,19,148,76,66,214,21,13,1,37,27,31,12,40,16,16, ,107,104,20,25,39,2,11
"Wakelin, Shane",CW,24,163,76,51,214, , ,5,29,89,6,7,32,10,15, ,67,131,11,1,97,25, 
"Cox, Dean",WC,19,125,74,88,213,10,3,332,12,21,29,43,28,32,15, ,98,115,12,3,30,4,6
"Massie, Kris",AD,13,111,62,102,213,3,3,2,24,19,25,13,14,7,4, ,62,145,3,5,24,6,4
"Grover, Antoni",FR,18,133,78,80,213,2,3,1,37,35,37,12,26,6,4, ,62,146,6,3,34,14,2
"McRae, Craig",BL,20,132,34,79,211,26,17, ,62,3,47,21,19,19,6, ,106,105,6,11,14,6,9
"Cox, Simon",HW,14,124,50,87,211,2,4,4,17,29,37,18,27,7,7, ,75,125,8,4,27,6,3
"Spriggs, David",GE,16,115,36,94,209,5,7, ,39,9,42,36,37,10,14, ,92,125,2,3,32,15,4
"Sampi, Ashley",WC,21,113,33,95,208,31,18,1,54,7,44,20,22,7,5, ,122,80,8,17,49,7,11
"Graham, Mark",HW,18,147,83,61,208,3,4,12,27,40,21,13,25,13,14, ,73,128,9,7,75,4,5
"Lade, Brendon",PA,19,129,90,77,206,12,4,272,25,12,43,44,35,28,22, ,92,113,14,11,33,7,10
"Lynch, Alastair",BL,22,161,101,44,205,78,36,6,15,1,11,10,55,18,28,5,119,80,39,94,22,1,12
"Brown, Leigh",KA,22,135,75,70,205,10,6,50,35,22,48,27,42,10,30,2,85,113,10,8,60,4,5
"Archer, Glenn",KA,17,145,62,59,204,10,5,1,29,47,20,18,30,14,16, ,94,109,10,7,64,9,4
"Lokan, Matthew",CW,25,120,52,84,204,5,5,5,42,38,27,19,30,6,15, ,66,141,3,5,38,20,2
"Copeland, Robert",BL,18,143,63,61,204,3,2,1,49,39,42,12,30,10,14, ,78,129,4,1,79,5,4
"Watt, Shannon",KA,22,111,69,93,204, ,1, ,29,42,6,3,31,16,18, ,91,109,12,1,120, , 
"Schauble, Andrew",SY,23,104,92,98,202,1,2,10,11,54,6,8,30,10,12, ,90,107,20,3,79,2,2
"McGrath, Ashley",BL,22,150,62,51,201,13,9, ,39,36,24,9,28,11,17,3,90,112,7,4,55,16,2
"McMahon, Jordan",WB,18,129,42,72,201,11,4,1,27,20,47,22,16,8,2, ,63,137,3,4,18,11,3
"Cloke, Jason",CW,20,128,80,71,199,1,1,27,27,55,15,14,31,30,17, ,102,94,15,3,124, , 
"Bullen, Marcus",ES,16,123,38,75,198,6,2, ,50,12,40,27,27,2,11, ,76,115,2,5,21,3,11
"Rogers, Matthew",RI,17,155,56,43,198,3,5, ,16,38,24,10,25,5,9, ,51,146,1,3,26,2,4
"Power, Sam",WB,19,99,56,99,198,2,3, ,17,26,25,11,37,6,16, ,57,135,4,1,18,1,5
"Michael, Mal",BL,23,119,91,79,198, ,2,32,21,76,4,9,20,10,13,1,84,107,20, ,158,3,1
"Harley, Tom",GE,14,126,69,70,196, , , ,14,42,14,5,23,7,7,2,73,117,16, ,56,3, 
"Molloy, Jarrod",CW,20,120,68,75,195,18,15,20,36,4,45,28,39,9,21, ,110,79,21,19,38,2,13
"Hodge, Luke",HW,15,121,55,73,194,10,11,1,39,21,36,16,38,16,14,4,85,105,11,7,36,4,5
"Schammer, Byron",FR,17,128,44,63,191,2,7, ,33,20,32,22,30,6,6, ,76,115, ,1,12,11,4
"OLoughlin, Michael",SY,16,132,90,55,187,41,20,1,16, ,29,9,20,13,12,4,91,96,27,61,15,2,19
"Farmer, Jeff",FR,20,126,36,60,186,27,16,1,28,6,41,20,29,16,10, ,93,87,7,15,11,14,10
"Koschitzke, Justin",SK,17,114,82,72,186,13,5,153,26,13,29,22,44,18,29, ,75,115,18,15,30,7,3
"Wakelin, Darryl",PA,20,129,101,57,186, ,1,13,25,37,2,2,12,18,5, ,63,120,21,1,62,6, 
"Neitz, David",ME,22,147,101,38,185,65,28,40,22,1,31,2,66,19,36,8,108,76,43,76,19,1,4
"Motlop, Daniel",KA,15,120,61,65,185,16,13,12,41,6,44,10,37,5,15,3,81,103,18,16,30,8,7
"Cole, Richard",CW,17,121,47,64,185,5,4, ,39,27,25,13,34,6,17, ,76,115,2,6,29,10,8
"Bowden, Patrick",WB,17,116,70,68,184,22,5,8,14,3,54,13,36,6,6, ,68,113,11,17,23,3,9
"Campbell, Wayne",RI,9,116,44,68,184,5,4,2,13,23,32,37,22,8,7,6,75,106,4,3,14,5,6
"Cochrane, Stuart",PA,22,117,61,67,184,3,2,4,59,10,37,17,28,11,19, ,50,131, ,1,44,2, 
"Ottens, Brad",RI,12,90,71,93,183,10,5,240,34,15,22,37,37,17,18,1,114,72,26,11,27,3,2
"Voss, Brett",SK,15,111,68,72,183,1,2,3,22,37,10,10,24,10,10, ,88,83,12,4,57,1,1
"Nicks, Matthew",SY,18,125,62,57,182,16,11,7,34,19,46,23,29,13,10, ,66,121,4,21,21,5,14
"Begley, James",AD,12,99,47,82,181,1,6, ,30,14,40,19,16,12,4, ,79,101,5,1,17,7,3
"Peckett, Justin",SK,15,124,71,56,180,10,4, ,21,11,50,20,13,6,5, ,58,123,4,4,14,6,2
"Whitnall, Lance",CA,12,137,73,42,179,11,11,26,13,20,45,10,33,14,10, ,80,100,18,17,43,4,6
"Fletcher, Dustin",ES,14,145,44,34,179, , ,3,14,70,4,4,36,7,14,1,58,90,10, ,98,2, 
"Lawrence, Steven",SK,13,98,77,80,178,8,5, ,13,20,16,18,19,7,6, ,59,124,8,13,18,5,8
"Hudghton, Max",SK,18,107,88,69,176,3, ,3,18,39,14,4,23,13,12,2,58,118,17,4,90,6,2
"Gilbee, Lindsay",WB,14,105,53,70,175,10,3, ,21,26,29,14,15,2,4, ,59,108,6,6,27,29,5
"King, Steven",GE,13,95,49,80,175,2,4,341,29,15,30,47,40,14,25,4,84,93,9,1,47,3,6
"Cockatoo-Collins, Che",PA,16,108,61,66,174,20,7, ,17,7,27,9,28,12,14, ,69,104,14,20,18,7,10
"Everitt, Peter",HW,14,130,67,44,174,17,7,330,24,17,39,48,34,24,16,4,87,89,13,17,53,2,5
"Harris, Daniel",KA,14,95,31,79,174,5,6, ,46,9,32,44,17,10,5,1,109,68,4,4,23, ,3
"Colbert, Leigh",KA,14,92,64,82,174, , ,1,12,37,7,12,15,5,9, ,64,110,8, ,53,5, 
"McPharlin, Luke",FR,12,108,77,64,172, ,2,2,25,39,8,5,21,9,11, ,69,99,25,2,34,13,1
"Matera, Phillip",WC,19,136,53,35,171,62,27, ,15,2,17,6,46,17,15,2,83,89,6,46,7,5,6
"Longmuir, Justin",FR,22,121,78,50,171,38,29,81,24,1,29,11,29,9,16,3,112,66,39,49,32,3,14
"Carey, Wayne",AD,16,136,62,35,171,29,19, ,21,1,43,1,25,17,15, ,91,80,20,25,29,8,17
"Burns, Ronnie",AD,18,95,33,76,171,23,17, ,26, ,37,23,21,12,9,1,98,76,4,9,19,8,14
"Johnson, Steve",GE,15,122,54,49,171,23,12, ,29,11,46,15,27,11,11, ,78,92,8,12,27,2,6
"Picioane, Lance",HW,12,105,46,65,170,8,4,2,26,5,30,25,21,12,7, ,67,100,4,7,29, ,8
"Ramanauskas, Adam",ES,10,107,34,63,170,8,10,3,23,16,40,19,11,7,6, ,67,97,2,2,19,6,3
"Clayton, Shane",KA,13,105,56,65,170,1,2, ,8,14,32,10,10,6,1, ,45,128,1,5,8,15,5
"Shattock, Aaron",BL,18,103,55,66,169,7,1,2,29,17,40,18,17,11,3, ,71,103,7,6,28,7,8
"Thornton, Bret",CA,20,123,34,46,169,1, ,8,18,47,14,10,28,11,18,1,80,90,3, ,106,19, 
"Croad, Trent",FR,17,128,43,40,168,18,20,7,28,5,60,15,43,14,25, ,75,97,8,16,11,4,7
"Kingsley, Adam",PA,12,112,51,55,167,1,1, ,18,30,21,11,15,8,4, ,56,114,2,1,25,17, 
"Biglands, Rhett",AD,24,106,59,60,166,6,10,445,36,8,41,38,39,21,22, ,89,75,13,9,27, ,3
"Thompson, Scott",ME,13,82,34,84,166,5,3,4,32,9,32,26,30,7,15, ,56,108,2,4,12,1,2
"Poulton, Jared",PA,15,119,57,47,166, ,1,3,19,32,16,7,13,6,4, ,54,105,4,1,23,8,2
"Thompson, Nathan",HW,15,118,91,46,164,38,15,103,18,9,31,16,10,14,6,2,72,89,28,44,17,1,2
"Wilson, Michael",PA,15,104,54,60,164,2,1,8,31,35,16,15,26,7,12, ,66,81,3,1,43,6,2
"Penny, Luke",SK,16,115,70,48,163, ,1,9,11,36,14,9,28,4,11, ,72,89,23, ,51, ,2
"Saddington, Jason",SY,14,83,58,80,163, , ,1,9,23,11,8,17,7,6, ,65,93,17, ,31,10,2
"Shirley, Robert",AD,13,60,22,102,162,2,2, ,43,10,15,31,10,11,5, ,77,83, ,1,17, ,2
"Hickmott, Adrian",CA,15,101,37,60,161,20,10, ,22,9,34,19,18,23,8, ,104,61,11,13,21,8,3
"French, Barnaby",CA,19,73,33,85,158,2,2,245,27,11,25,50,33,25,22, ,113,42,15,1,34,2,2
"Lonie, Nathan",HW,13,105,31,52,157,6,6, ,22,28,33,18,20,3,7, ,44,110, ,2,22,9,2
"Bartel, Jimmy",GE,13,71,37,86,157,5,2, ,31,11,17,33,16,11,5, ,72,89,3,1,22, ,4
"Dew, Stuart",PA,15,123,33,32,155,23,17, ,30,11,50,22,18,7,4, ,63,82,2,13,20,9,12
"McKernan, Corey",CA,19,110,61,44,154,20,16,163,12,3,39,27,46,13,30,6,91,68,21,24,23,4,4
"Clarke, Tim",HW,12,75,42,79,154,3,5, ,29,6,21,19,13,12,4, ,57,100,1,7,14, ,5
"Prendergast, Ian",CA,13,94,46,59,153,4,2,13,15,10,40,20,19,15,10, ,71,84,8,3,24,1,2
"Hilton, Rory",RI,14,118,49,35,153,3,10, ,16,18,23,11,32,7,17, ,61,91,7,6,25,10,1
"Dal Santo, Nick",SK,8,92,41,60,152,7,3,6,36,15,22,26,15,4,3,5,61,94,3,3,16,12,3
"Bateman, Chance",HW,11,107,36,45,152,2, , ,16,30,19,11,18,11,9,2,49,101,3,2,29,10, 
"Kretiuk, Steven",WB,15,78,53,74,152, , ,5,29,27,7,4,25,10,12,1,75,81,16, ,62,1, 
"Hay, Jonathan",HW,16,108,67,43,151,1,3,2,27,48,12,2,30,13,17, ,65,87,15,1,78,4, 
"Gallagher, James",AD,12,97,33,53,150,3,4, ,23,8,34,13,16,6,6, ,41,109,1,3,5,4,4
"Parker, Shane",FR,13,92,63,58,150, ,1, ,33,42,4,2,11,4,3, ,40,109,2, ,39,4,2
"Rigoni, Guy",ME,9,78,25,71,149,3,2, ,20,10,28,32,11,5,6,1,68,81,1,1,13,6,3
"Krakouer, Andrew",RI,18,99,36,47,146,22,16, ,41,4,20,26,25,12,13, ,84,62,7,15,28,4,11
"Clarke, Matthew",AD,22,51,21,95,146,1,1,537,24,6,27,56,51,19,33, ,96,52,6,2,42,2,13
"Houlihan, Adam",RI,16,107,59,38,145,13,8, ,19,16,21,9,18,11,5, ,50,91,8,17,20,5,4
"Fletcher, Simon",CA,11,90,36,55,145,1,1,1,16,19,27,26,13,3,2,1,65,82,2,1,26,6,2
"Glass, Darren",WC,15,51,38,91,142,1, ,6,24,30,4,1,23,9,12, ,72,72,11, ,77,3,2
"Bandy, Daniel",WB,12,73,63,68,141,6,4,75,14,6,24,9,38,5,13, ,51,91,13,11,24, ,3
"Scotland, Heath",CW,10,87,44,52,139,6,1, ,8,11,21,23,16,2,6,1,57,87,1,2,5,2,4
"Fleming, Tim",RI,17,78,41,61,139,5,6, ,36,12,28,16,28,19,15, ,68,77,5,5,26, ,2
"Harding, Leigh",KA,18,102,46,36,138,33,14, ,25,5,27,7,19,13,6, ,69,68,5,29,12,9,9
"Alessio, Steven",ES,16,90,43,48,138,9,6,170,12,11,20,45,25,9,17, ,79,57,7,12,15, ,4
"Jolly, Darren",ME,19,72,47,66,138,4, ,260,24,13,17,24,39,16,22, ,63,73,13,3,26, ,3
"Sporn, Trent",CA,14,92,24,46,138,2,3,3,34,23,23,15,17,6,8, ,66,72,7,2,34,7,1
"Sandilands, Aaron",FR,19,61,56,76,137,5,1,353,15,8,16,24,26,14,10,1,72,70,12,5,34, ,5
"Read, Phillip",WC,11,108,30,29,137,1,2, ,23,21,21,19,25,11,14,2,64,68,2,2,10,4,6
"Cox, Adrian",HW,15,97,30,39,136,5,5, ,18,19,30,13,25,4,8, ,52,86,1,5,19,2,1
"Morrison, Chad",WC,10,72,21,64,136, ,1,1,12,19,14,11,10,6,4, ,49,83,2, ,21,7,3
"Rahilly, James",GE,10,80,29,55,135, ,1, ,29,15,25,10,20,4,4, ,38,96,1, ,8,2,2
"Maguire, Matt",SK,17,90,46,44,134,6,6,91,40,9,30,23,27,18,19, ,64,73,11,5,32,1,1
"Carroll, Trent",WC,14,93,37,39,132,2, ,1,9,28,13,7,28,10,17, ,56,73,3, ,30,4, 
"Ratten, Brett",CA,7,82,18,46,128,3,4,12,24,6,21,22,11,4,4, ,73,55,2,1,12,1,5
"McKee, Steven",CW,13,59,31,69,128,1,2,108,26,14,11,36,16,9,11, ,81,51,8,2,27,2,3
"Clarke, David",GE,10,80,27,47,127,7,4, ,16,7,25,7,26,7,7, ,37,95,2,6,9,5,1
"Kingsley, Kent",GE,15,99,66,27,126,33,21,1,12, ,24,5,22,6,3, ,56,67,17,39,12, ,7
"Holland, Nick",HW,13,79,59,47,126,11,9,19,16,6,21,8,22,13,9,3,57,66,22,17,17,3,3
"Birss, Shane",WB,12,61,30,65,126,4,4, ,23,10,22,13,10,12,2, ,43,88,2,2,16, ,3
"Montagna, Leigh",SK,12,73,30,52,125,12,3, ,18,6,31,17,15,4,6,1,44,80, ,2,14,8,9
"Croft, Matthew",WB,15,70,50,54,124,11,3,16,21,26,9,6,20,10,9, ,49,74,5,10,44,3,3
"Brown, Campbell",HW,11,85,36,39,124,5,2, ,17,14,21,11,25,7,6, ,55,69,5,2,19,4, 
"Miller, Brad",ME,16,63,51,60,123,1,4,4,8,15,18, ,18,8,7, ,45,78,9,5,43, ,2
"Notting, Tim",BL,14,75,35,43,118,8,7,2,19,9,28,7,20,5,5, ,37,82,5,2,23,11,2
"McGuinness, Kieran",WB,16,58,37,60,118,3,2,1,12,24,10,3,16,5,2, ,43,74,5,3,25,4,3
"Milne, Stephen",SK,14,97,28,20,117,26,19, ,13, ,18,5,21,9,12,2,60,54,4,20,6,6,9
"Fisher, Brad",CA,16,88,46,29,117,18,5, ,19,4,26,5,15,8,6, ,59,51,17,13,24,3,5
"Mooney, Cameron",GE,14,83,55,34,117,10,14,24,8,6,32,10,23,5,12, ,55,62,17,15,22,3,4
"Barnard, Paul",ES,11,59,37,58,117,4,1,4,14,4,25,17,21,2,10, ,47,67,4,4,30, ,2
"McIntosh, Ashley",WC,14,69,25,48,117, , ,5,14,41,6,7,25,3,14, ,51,57,3, ,75,5, 
"Davis, Leon",CW,13,85,23,29,114,18,11,1,18,5,28,16,13,4,4, ,61,49,5,10,19,1,9
"Porter, Mark",KA,19,54,24,59,113,2,1,273,42,2,13,33,25,21,16, ,84,32,10, ,47, ,4
"Guerra, Brent",PA,14,75,28,37,112,6,5, ,21,6,33,9,17,13,8, ,54,60,2,1,15, ,3
"Morrell, Digby",KA,14,78,47,33,111,18,16,7,18, ,25,8,22,11,11,1,57,54,14,24,24, ,6
"Gaspar, Darren",RI,11,60,38,50,110,2, , ,14,18,5,1,11,11,6, ,47,58,7,2,40, ,2
"OKeefe, Ryan",SY,16,74,41,35,109,17,5, ,22,4,24,5,27,3,6,1,46,65,7,15,12,2,3
"Reynolds, Joel",ES,14,70,39,38,108,2,1,1,23,11,30,7,18,7,12, ,48,61,7,2,21,5,7
"Wiggins, Simon",CA,15,64,28,44,108,1,4, ,31,13,20,12,18,9,11, ,70,50,8,3,30,1,2
"Blumfield, Justin",RI,11,57,29,49,106,3, ,1,13,7,19,12,12,4,5, ,49,59,5,2,16,2,3
"Ferguson, Ryan",ME,17,47,32,57,104,1, ,1,13,17,6,7,12,7,8, ,45,57,8, ,48,3,2
"Blake, Jason",SK,10,44,38,58,102,3,2,51,20,7,17,12,11,8,8, ,46,56,9,4,18, ,2
"McGough, Mark",CW,8,63,21,37,100,1,3, ,18,6,15,21,14,2,5, ,40,57,1, ,7,3,3
"Koops, Steven",FR,13,55,26,44,99,4, ,1,37,3,22,8,18,11,10, ,52,49,3,3,14,2,5
"Wooden, Josh",WC,9,61,21,37,98,1,3, ,25,6,24,7,5,7,3, ,32,66, , ,17,3,2
"Hall, Ray",RI,9,59,26,38,97,3,5,57,32,2,26,11,13,6,5, ,58,41,7,7,25, ,4
"Longmuir, Troy",FR,10,65,34,31,96,10,5, ,17,4,31,7,12,5,2, ,51,46,10,9,11,3,2
"McDougall, Andrew",WC,10,72,32,24,96,9,7,32,8,8,32,10,14,5,3, ,53,42,12,10,26,1,6
"Rocca, Saverio",KA,15,78,53,16,94,24,11,37,13, ,25,8,27,6,8,1,38,54,13,30,29, ,11
"Cassisi, Domenic",PA,12,59,25,34,93,1,2, ,18,5,17,9,16,6,7, ,44,49,4,1,14, ,5
"Holland, Ben",RI,9,48,43,44,92,11,2,7,10,14,11,3,18,5,10,1,49,45,14,11,21, ,2
"Prestigiacomo, Simon",CW,14,51,35,40,91, , ,2,15,22,3,2,17,4,3, ,46,41,8, ,62,4, 
"Barker, John",HW,8,63,44,27,90,6, ,5,6,9,13,1,10,8,8, ,31,59,8,4,21,2,2
"Roberts-Thomson, Lewis",SY,16,46,29,44,90,5,4,44,12,4,19,12,20,9,10, ,41,53,8,8,11, ,5
"Johnson, David",GE,11,57,24,32,89,3,2,2,21,18,14,5,14,9,7, ,33,63,4,1,26,5,1
"Mattner, Martin",AD,10,51,17,38,89,1,2, ,26,12,12,10,14,3,8, ,30,57,2,2,20,1,1
"Warfe, Rowan",SY,13,47,26,42,89, , , ,13,15,8,4,19,7,6, ,39,50,6, ,16,6,1
"Welsh, Scott",AD,10,68,34,19,87,17,11, ,17, ,18,2,15,7,9,3,44,44,11,16,16, ,4
"Moyle, Brett",SK,8,35,35,52,87,1, ,1,12,9,11,7,12,2,4, ,25,63,3,1,4,3,3
"McCarthy, Matthew",GE,13,54,45,32,86,15,10, ,12, ,20,2,15,4,6,1,46,38,18,20,32, ,3
"Betheras, Rupert",CW,9,39,26,47,86,6, ,2,16,2,8,8,17,4,7, ,36,54,1,5,12,1,1
"Martyn, Mick",CA,13,52,22,34,86, , ,6,8,29,6,5,22,4,8, ,43,37,3, ,47,1, 
"Stevens, Mark",AD,8,51,29,34,85,17,6, ,9,1,14,1,13,12,6,2,42,44,7,14,9, ,4
"Haynes, Ben",ES,7,57,18,27,84,5,3, ,7,4,31,5,8,2,5, ,28,57, ,1,2,12,4
"Vardy, Peter",ME,9,43,22,40,83,5,9, ,18,1,13,9,18,5,11, ,53,30,6,9,5,1,9
"Davies, Justin",CA,13,47,16,36,83,2,3,1,21,5,17,11,22,8,11, ,47,40,2,2,20,7,3
"McGrath, Cory",ES,9,55,30,25,80,6,4,1,13,8,13,6,6,3,3, ,25,53,3,5,6,6,2
"Greene, Steven",HW,8,51,17,29,80,1,1, ,18,13,14,5,8,4,2, ,19,63, , ,13,3,2
"Keating, Clark",BL,12,47,20,31,78,5,6,224,15,8,18,26,12,7,9, ,47,33,7,7,25, ,4
"Haines, Daniel",FR,7,47,15,31,78,2,1,1,22,8,18,9,9,7,3, ,30,50,1, ,13,12, 
"Doughty, Michael",AD,6,46,23,30,76,3,3, ,11,6,14,8,3,5,2, ,25,54,1,2,8, ,1
"Carroll, Nathan",ME,7,46,27,30,76, , ,1,15,19,1,3,7,3,3, ,28,44,5, ,17,2, 
"Lake, Brian",WB,13,44,23,31,75,6,7,7,19,17,1, ,23,8,13, ,44,29,8,6,60,3,3
"Johnson, Brett",HW,8,45,9,30,75,4,3, ,13,4,10,21,5,2,2, ,39,35, ,1,4, , 
"Kinnear, Ben",CW,9,45,32,29,74,3,1,7,16, ,12,7,12,3,4, ,21,52,2,2,9,1,2
"Franchina, Anthony",CA,13,52,9,22,74,2,2, ,31,13,11,11,25,6,14, ,40,30, ,1,18,1,2
"Moloney, Brent",GE,8,56,21,18,74,1,5, ,8,5,36,7,13,4,6, ,19,55, ,1,6,13, 
"Stevens, Scott",SY,11,47,32,26,73,5,3,2,7,4,16,4,19,2,9, ,35,40,7,8,12,1,3
"Thurstans, Toby",PA,10,49,31,24,73,4,2,12,13,8,6,10,14,9,7, ,42,39,8,4,12,2,1
"Humm, Jeremy",WC,8,40,17,33,73, ,1, ,8,16,5,13,10,2,5, ,33,39, ,1,19,3,2
"Nicholson, Alistair",ME,10,35,30,37,72, , ,3,10,18,5,5,11,2,8, ,28,42,6,1,55, ,1
"Pettifer, Kayne",RI,10,49,27,22,71,4,4, ,10,5,10,6,9,5,2, ,31,39,3,5,15,1,1
"Murray, Allan",SK,7,47,28,23,70,9,4, ,13,3,11,9,10,2,6, ,32,39,6,8,12, ,2
"Grgic, Brent",GE,8,46,27,24,70,2,1,1,5,17,11,1,8,1,2, ,17,52,4,3,15,1, 
"Fisher, Leigh",SK,5,41,27,26,67,2,1, ,12,10,9,4,6, ,3, ,20,47,1, ,12,2, 
"King, Clinton",RI,10,30,9,36,66, ,2, ,9,4,9,17,5,3,3, ,31,36, , ,5, ,1
"Waterhouse, Clive",FR,8,44,30,20,64,7,5, ,2,1,22,2,14,4,1, ,29,35,10,11,5, ,2
"Alvey, Mark",WB,4,49,19,15,64,4, , ,7,9,13,4,7,2, ,2,12,50, , ,5,15,2
"Skipper, Wayde",WB,12,28,24,36,64,2,2,43,9,2,14,4,14,5,4, ,30,37,4,4,20, ,2
"Biddiscombe, Craig",RI,8,40,26,24,64,2, , ,7,3,15,6,8,1,1, ,22,45, ,1,6,1,1
"Chambers, Callum",WC,4,44,23,20,64,2,1, ,2,3,16,2,4,1, , ,12,52, ,1,4,8,1
"Nicholls, Bill",RI,8,35,27,29,64,1,4, ,5,2,14,7,12,2,4, ,22,43,4,5,8, ,2
"Lord, Aaron",GE,8,30,16,33,63,9,3, ,10,1,7,2,6,4,4, ,22,42, ,4,4,3,2
"Harford, Daniel",HW,5,27,18,35,62,3,2, ,19,1,13,8,5,4, , ,34,29,3,5,12, ,4
"Teague, David",KA,7,31,14,31,62, , , ,11,16,2,9,5,5,1, ,31,33,2, ,24,1, 
"Primus, Matthew",PA,9,34,22,27,61,5,1,111,15,5,8,8,23,8,21, ,30,29,4,6,4, ,3
"Burton, Matthew",KA,10,31,18,30,61,3,2,136,7,5,11,15,13,5,7, ,30,29,1,1,14, ,2
"Schwarze, Troy",SK,9,43,21,18,61, , ,1,12,17,5,2,13,8,5, ,23,42,1, ,25,3, 
"Bassett, Scott",WB,7,27,19,34,61, , , ,19,15,8,7,13,8,6, ,30,33,2, ,33,1,1
"Williams, Mark",HW,9,43,30,17,60,10,9, ,23, ,11, ,6,4,3, ,26,37,6,21,8,1,4
"Richards, Ted",ES,10,43,16,17,60,9,5,1,9, ,12,3,11,4,2, ,37,21,7,9,15, ,5
"Slade, Will",GE,7,30,20,30,60,1, , ,12,8,8,5,10,2, , ,26,35,2, ,10,1, 
"Adkins, Damien",WC,8,46,16,13,59,7,6, ,8,1,17,8,14,2,3, ,18,42,2,4,6,1,1
"Wheatley, Paul",ME,5,38,14,20,58,1, , ,5,4,11,4,17,2,6, ,22,39,2, ,11,2,1
"Stone, Nick",HW,9,27,19,31,58, , ,1,7,14,2,3,12,2,7, ,22,38,2, ,25, , 
"Kellaway, Duncan",RI,7,31,12,27,58, , ,1,20,10,6,4,8,5,4, ,27,33,1, ,25, , 
"Boyd, Matthew",WB,8,25,12,32,57,3,3,1,9,5,10,9,11,3,4, ,26,31,1,2,16, ,3
"Salopek, Steven",PA,9,36,17,20,56,4,5, ,6,4,8,6,6,3,1, ,21,34,1,3,7, ,2
"Wulf, Daniel",SK,6,40,17,16,56,4,3,1,2,4,8,2,9,3,2, ,26,31,4,7,5, ,4
"Chambers, Paul",GE,13,26,12,30,56,3, ,129,26,1,11,16,14,14,6, ,39,17,4,1,22,1,1
"Loats, David",HW,8,36,17,20,56,3,2,130,12,3,17,11,20,7,7, ,28,27,1,3,11, ,2
"Livingston, Luke",CA,10,29,22,26,55,2,1, ,8,10,4, ,15,3,6, ,26,33,2,3,24,2, 
"Walker, Tristen",CW,10,26,10,29,55,1,2,31,11,16,3,8,8,5,8, ,33,20,2,1,26, ,1
"Cross, Daniel",WB,6,19,19,36,55, ,1, ,9,6,7,6,5,3,2, ,15,39, , ,13,2,1
"Jamar, Mark",ME,9,20,9,34,54,2,1,102,7,3,5,14,5,6,2, ,33,23,4, ,20,1, 
"Campbell, Robert",HW,10,29,16,24,53, ,1,130,23,7,3,17,10,7,7, ,33,20,5,2,20, , 
"Ladson, Rick",HW,6,38,13,14,52,5,4, ,10,2,11,2,7,2,3, ,19,33,1,2,3,1,5
"Staker, Brent",WC,7,29,15,23,52,3,3, ,13, ,9,5,7,1,3, ,25,27,1,2,13,1,2
"Brennan, Jared",BL,7,40,28,11,51,5,5, ,11,6,5, ,14,2,1, ,22,29,8,7,13,3,1
"Capuano, Matthew",SK,6,27,21,24,51,1, ,43,7,5,9,14,19,5,12, ,27,24,3,1,3, , 
"Munro, Kane",WC,6,26,15,24,50,4, , ,7,3,7,4,6,1,3, ,21,32,3,5,7,3,3
"Stevens, Michael",KA,4,36,18,14,50,1,2,1,2,7,8,3,6,2,4, ,15,34, , ,7,2,1
"Bannister, Jordan",ES,5,23,17,26,49, , ,1,6,7,6,7,7,1,1, ,20,30,1, ,8,3,2
"McDonald, Beau",BL,9,27,17,21,48,1,1,152,8,5,9,12,10,6,8, ,22,28,3,1,16, ,2
"Street, Peter",GE,8,23,19,24,47,3,2,168,9, ,12,10,11,2,8,2,17,28,3,5,14, ,4
"Collica, Michael",WC,5,22,11,25,47, , ,1,15,6,6,4,4,5,2, ,26,22,1, ,37,7,2
"Reilly, Brent",AD,6,30,19,16,46,4,6, ,2,5,9,1,7, ,5, ,8,37, ,7,1,2,1
"Allan, Matthew",CA,6,29,16,15,44, , ,83,4,6,2,9,5,5,2, ,19,26, , ,15,2, 
"Gardiner, Charlie",GE,8,28,20,15,43,4,3,1,2,1,10,1,9,4,4, ,15,27,2,4,4,1,2
"Motlop, Shannon",KA,3,28,12,14,42,2,2, ,4,6,16,9,7, ,3, ,17,25, , ,6,7,2
"Webster, Luke",FR,4,30,13,12,42,1,1,1,8,5,10,6,6,1,1, ,19,20,3, ,12, ,1
"Norman, Karl",CA,7,35,15,6,41,1,1,4,13,14,5,4,12,5,6, ,19,22,2,1,35,2,1
"Gaspar, Travis",WC,5,21,18,18,39,4,2,2,8, ,9,3,9,3,2, ,20,21,6,4,4, ,2
"Forster-Knight, Robert",ES,4,25,12,14,39, , , ,6,5,1,9,3, ,1, ,14,25, , ,4,1, 
"Siegert, Andrew",FR,4,25,14,14,39, , , ,12, ,6,2,9,2,1, ,8,31, , ,7,3, 
"Sundqvist, Jarrad",SY,8,25,14,13,38,1,2, ,4,1,11,2,4,2,1, ,13,23,1,1,2,1,3
"Hyde, Chris",RI,6,20,8,18,38, , , ,6,6,5,6, ,4, , ,16,25,1, ,8,1, 
