Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Thompson, Nathan",KA,23,189,138,39,228,52,29,40,14,5,51,5,43,21,17,8,80,150,22,62,20,2,9
"Petrie, Drew",KA,22,169,84,59,228,11,7,229,66,28,46,55,58,19,31, ,100,128,6,15,57,3,6
"Chaffey, Mark",RI,17,139,71,89,228,3,1, ,36,25,42,19,24,7,7, ,67,171,4,3,33,18,3
"Headland, Des",FR,15,166,74,61,227,20,17,2,40,9,65,15,45,15,17,2,74,155,6,19,18,14,6
"King, Steven",GE,18,140,69,85,225,3, ,271,30,16,38,39,35,20,26, ,73,140,1,7,49, ,3
"Leppitsch, Justin",BL,14,144,80,80,224, , ,2,29,69,18,7,28,14,9, ,90,130,8,2,86,22,4
"Griffen, Ryan",WB,17,126,55,97,223,7,7,1,39,35,43,19,29,6,13,1,76,152,6,2,43,41,10
"Graham, Mark",RI,20,130,64,93,223,2, ,12,17,34,32,13,33,13,13, ,90,123,9,2,63, ,3
"Farmer, Jeff",FR,19,162,58,60,222,35,16, ,38,8,42,14,56,11,27,4,84,130,8,17,14,23,17
"Clarke, Raphael",SK,16,108,64,112,220,2,5,3,35,32,26,14,24,6,6, ,72,149,6,4,48,18,6
"Bock, Nathan",AD,16,156,55,63,219,3,2,3,23,32,29,6,42,5,26,1,54,169,11,2,47,21,4
"Bishop, Matthew",PA,20,142,92,77,219,2, ,1,10,96,24,5,28,3,12, ,47,154,6, ,69,21,1
"McGrath, Cory",CA,19,160,67,59,219,2,1,4,48,35,36,23,31,9,14, ,82,133,9,1,36,16,2
"Gehrig, Fraser",SK,22,177,114,41,218,78,49,2,12,1,21,2,45,26,21,10,107,109,34,91,34, ,11
"Lynch, Quinten",WC,23,168,91,49,217,31,22,48,22,7,56,9,53,10,23, ,93,126,23,43,37,3,7
"Shaw, Rhyce",CW,12,141,63,76,217,4,4,1,11,26,48,15,33,6,11,1,75,148,4,6,26,35,9
"Medhurst, Paul",FR,22,179,95,37,216,27,26, ,27,2,45,4,48,8,22, ,85,124,14,40,14,11,17
"Ladson, Rick",HW,16,142,61,74,216,7,3, ,30,28,49,16,26,6,10, ,56,160, ,8,24,10,8
"Watt, Shannon",KA,22,146,93,70,216, ,1,3,13,42,23,5,39,4,18, ,66,146,11,4,125,3,1
"Dixon, Ben",HW,20,138,82,75,213,29,18, ,29,16,26,8,20,14,11, ,74,140,11,34,14,4,12
"Franklin, Lance",HW,20,140,75,73,213,21,13, ,39,9,52,10,52,15,26,1,80,137,10,19,32,26,8
"Miller, Brad",ME,18,110,112,103,213,6,3,6,22,16,39,15,40,17,17,3,81,131,15,7,45,1,7
"Holland, Ben",ME,17,115,67,97,212,18,11,29,38,7,28,28,34,22,19, ,130,78,19,17,38,4,7
"Bradshaw, Daniel",BL,19,156,124,55,211,42,21,3,28,13,27,3,26,9,5,2,83,126,20,59,28, ,6
"Hale, David",KA,23,132,86,76,208,14,2,224,46,14,33,39,19,32,7, ,99,110,13,11,63,1,8
"Scott, Brad",BL,17,115,55,92,207,2,1,1,14,24,23,15,26,8,6, ,52,154,1,1,24,7,3
"Teague, David",CA,21,141,70,66,207,1,2,1,66,39,18,13,33,19,11,1,107,99,18,2,95,7,1
"Welsh, Scott",AD,23,159,97,47,206,58,27, ,35,2,31,6,30,15,16,3,98,102,22,61,29,4,11
"Whelan, Matthew",ME,16,125,65,81,206,1,1, ,50,52,18,17,29,14,13, ,83,123,3, ,45,10,2
"Hall, Ray",RI,17,89,62,116,205,3,1,9,33,27,25,11,24,8,12,1,86,123,10,1,95,6,1
"Corrie, Anthony",BL,19,151,64,53,204,22,11, ,56,11,55,8,40,8,15, ,77,125,4,14,16,17,11
"Brown, Nathan",RI,10,149,66,53,202,34,19, ,10,9,39,17,19,7,2,7,64,134,12,28,8,13,8
"McPharlin, Luke",FR,19,144,104,56,200,34,12,2,24,16,22, ,39,22,23, ,100,105,34,37,43,5,5
"Drummond, Josh",BL,14,144,70,54,198,8,2,1,14,77,30,5,37,4,7, ,62,122,11,2,48,13, 
"Biglands, Rhett",AD,24,116,62,82,198,7,7,364,44,11,61,45,38,24,22, ,96,103,16,6,23,4,4
"Roberts-Thomson, Lewis",SY,25,95,58,103,198, ,3,15,37,39,11,10,34,19,21, ,96,106,15,3,71,3,2
"Fevola, Brendan",CA,19,164,89,33,197,49,25,4,38,4,45,7,58,21,20,1,81,106,24,53,23,3,13
"Michael, Mal",BL,22,131,84,65,196,1, ,19,24,74,5,5,19,13,11, ,87,98,12, ,166,4, 
"Solomon, Dean",ES,16,130,65,62,192,4,5,1,45,24,38,14,39,13,17, ,80,106,5,5,37,1,3
"Hay, Jonathan",HW,20,71,74,121,192, ,1, ,19,43,6,4,36,8,21, ,57,132,12,2,82,16, 
"Lonie, Nathan",HW,12,121,28,70,191,11,4, ,19,26,45,8,16,6,3, ,30,160,1,2,17,15,5
"Playfair, Henry",GE,20,105,87,85,190,17,14,6,40,4,41,2,37,16,21, ,92,98,27,32,41, ,11
"Koschitzke, Justin",SK,13,118,95,71,189,24,14,176,37,9,30,21,42,18,22,11,74,117,24,31,33,4,4
"Pratt, Daniel",KA,17,127,73,62,189, ,2,1,27,45,21,8,39,9,18, ,62,131,7,5,56,9,2
"Thornton, Bret",CA,16,133,77,56,189, , ,5,7,51,2,5,24,10,6, ,58,129,11, ,57,28, 
"Sandilands, Aaron",FR,18,81,74,106,187,5,1,414,19,9,34,44,25,22,12,1,83,105,13,5,47, ,3
"Picioane, Lance",KA,15,121,49,65,186,2,5,1,26,11,23,26,22,8,11, ,59,115,1,3,16,6,6
"Hudghton, Max",SK,20,99,69,87,186, , ,1,15,38,10,3,33,12,23, ,65,118,6, ,108,3,1
"Mahoney, Josh",PA,18,110,65,75,185,24,8,1,24,5,25,15,28,13,8,1,80,106,9,25,18,1,10
"Jolly, Darren",SY,24,110,64,75,185,10,4,442,42,14,39,50,48,29,31,1,100,92,14,7,39,2,8
"Rowe, Julian",CW,16,141,73,44,185,8,8, ,24,16,47,17,26,5,6, ,58,132,5,10,14,13,7
"Walker, James",FR,13,117,62,68,185, , , ,26,29,24,6,12,4,3, ,40,145,1,1,28,7,1
"Ball, Jason",SY,21,107,73,77,184,2,2,285,25,15,34,48,33,21,23, ,90,91,15,3,43, ,6
"Hille, David",ES,13,83,56,100,183,10,7,225,19,7,37,47,27,7,6, ,97,83,13,11,16, ,7
"Roughead, Jarryd",HW,16,104,66,79,183,6,5,8,10,30,18,5,27,7,11, ,64,119,7,7,45,9,1
"Tarrant, Chris",CW,17,133,93,49,182,36,27,10,28, ,34,6,38,8,17,1,61,118,16,47,34, ,11
"McGrath, Ashley",BL,21,123,43,58,181,35,15, ,48,10,31,9,34,12,19, ,86,90,2,22,23,3,6
"Sylvia, Colin",ME,16,129,64,52,181,8,5,2,25,22,35,23,28,11,16, ,75,108,4,6,17,20,5
"Ferguson, Ryan",ME,19,110,76,71,181,3, ,5,20,50,10,6,30,18,17,1,78,106,13,2,90,7,1
"Johnson, Steve",GE,12,129,59,51,180,18,15,2,19,5,36,15,43,15,13,3,70,110,5,15,20,12,17
"Fiora, Aaron",SK,13,116,57,63,179,11,5,6,22,14,38,14,21,10,5, ,56,128,2,9,28,33,4
"Ebert, Brett",PA,17,134,59,44,178,18,13,2,19,4,48,12,26,10,5, ,71,108,6,18,19,1,6
"Walker, Andrew",CA,18,123,44,54,177,6,1,9,37,14,47,22,39,10,16, ,72,110,4,5,35,17,4
"Sampi, Ashley",WC,19,117,34,59,176,20,24,2,52,2,42,22,26,17,7, ,115,61,9,14,31,7,9
"Primus, Matthew",PA,18,87,50,87,174,12,10,289,35,4,26,46,52,37,28,2,96,79,6,13,24, ,6
"Schneider, Adam",SY,16,118,42,56,174,11,10, ,32,15,26,17,20,8,4, ,66,102,4,10,16,16,5
"Simpson, Kade",CA,15,118,57,56,174,9,10,1,26,21,48,18,22,15,7, ,64,114,3,9,27,20,8
"Ries, Nick",HW,12,77,42,95,172,2,2,1,25,3,23,21,22,10,12, ,62,113,3,4,16,2,6
"Selwood, Troy",BL,17,115,66,56,171,2,4, ,54,19,26,26,28,24,13, ,64,114, ,2,18,3,7
"Birss, Shane",WB,12,99,51,71,170,5,3,1,24,7,30,20,20,17,10, ,53,122,5,6,8, ,9
"Sanderson, Brenton",GE,11,93,64,77,170,1,2,1,20,29,31,15,15,6,8, ,40,129,4, ,26,12,1
"Ottens, Brad",GE,15,81,69,88,169,23,12,172,29,4,18,17,40,18,19,2,95,77,21,30,16, ,5
"Pickett, Byron",PA,15,128,49,41,169,17,9, ,25,12,43,11,26,10,13, ,52,112, ,10,13,25,4
"Davis, Leon",CW,12,119,46,50,169,11,11,2,20,6,45,20,22,9,10, ,65,105,3,7,15,10,5
"Fosdike, Nic",SY,11,107,36,62,169,6,1, ,31,21,31,30,17,1,10, ,61,107,1,2,10,8,3
"Hamill, Aaron",SK,12,104,59,64,168,20,6,4,45, ,42,13,41,23,23,5,97,77,23,21,30, ,11
"Seaby, Mark",WC,19,81,58,85,166,13,5,211,30,14,19,33,34,16,15, ,76,86,13,13,40,4,5
"Butler, Sam",WC,14,103,51,62,165,3,2, ,18,13,31,9,17,9,8, ,45,124,3,2,27,5,3
"Dodd, Steven",FR,16,100,57,64,164, ,3,6,37,30,20,19,28,15,15, ,51,108,4, ,38,8,5
"Rivers, Jared",ME,14,98,79,66,164, , , ,23,35,8,4,26,10,18, ,77,89,20, ,73,7,1
"Bolton, Mark",ES,16,111,63,52,163,5,5,22,34,9,33,20,24,11,10, ,72,89,13,7,32,2,6
"Morris, Dale",WB,17,56,48,107,163, ,1, ,43,15,7,6,16,16,8, ,63,103,3, ,77,7,1
"Williams, Mark",HW,19,141,87,20,161,63,35, ,25, ,9,3,25,13,7,3,57,105,8,82,16,3,6
"Matera, Phillip",WC,19,121,47,40,161,38,28, ,22, ,15,12,37,19,18,1,92,68,6,36,16,1,10
"Blake, Jason",SK,15,66,44,95,161,2,3,156,23,8,23,27,27,14,17, ,63,95,2,3,45,2,3
"Harding, Leigh",KA,16,115,52,45,160,18,16, ,36,8,47,10,23,14,8,1,68,93,6,17,15,8,6
"Johnson, Brett",CA,11,88,30,71,159,4,6, ,28,6,33,25,11,4,3, ,65,93, ,2,12,3,1
"Gardiner, Charlie",GE,14,91,74,66,157,5,6,1,15,5,35,5,38,10,18, ,58,98,9,13,15,1,8
"Sewell, Brad",HW,12,76,35,81,157, ,1, ,15,17,16,16,14,5,7, ,49,109,5,1,22,4,1
"Rigoni, Guy",ME,11,101,42,54,155,4,2, ,17,23,36,20,15,7,4, ,43,113,2,1,12,19,3
"Grant, Chris",WB,16,115,58,39,154,26,5, ,33,24,10,2,24,11,10,3,50,94,6,15,71,7,1
"Minson, Will",WB,17,86,33,64,150,4,4,207,52,4,30,45,53,14,34, ,79,68,5,6,39,6,3
"Cochrane, Stuart",PA,13,82,43,68,150,1,1, ,26,19,24,10,15,6,5, ,38,111, ,2,19,15,3
"Cloke, Travis",CW,15,118,53,30,148,10,16,10,17, ,71,13,41,11,9, ,68,80,10,10,25, ,4
"French, Barnaby",CA,15,54,39,94,148,6, ,281,33,18,15,40,19,23,10, ,94,58,10,4,45,2,1
"Johnson, David",GE,12,94,59,54,148,3,2, ,14,26,9,4,14,5,3, ,38,116,8,1,29,9,1
"Dempster, Sean",SY,22,91,42,57,148, ,1,1,56,37,25,6,29,3,13, ,50,98,1, ,47,14,2
"Miller, Harry",HW,14,108,42,39,147,11,8,1,22,4,36,8,34,5,6, ,46,101,2,5,6,20,8
"Knobel, Trent",RI,18,49,50,98,147,4,3,298,31,6,20,18,42,17,25, ,60,89,8,7,47,1,2
"Prestigiacomo, Simon",CW,20,84,47,63,147, , ,8,27,42,4,2,35,18,17,2,68,73,6, ,129,5,1
"Rocca, Saverio",KA,20,120,95,26,146,43,28,26,5,2,31,5,25,6,14,4,53,92,22,61,31,1,6
"Neitz, David",ME,18,118,67,27,145,39,23,1,20, ,35,2,23,10,10, ,62,78,17,44,22, ,6
"Scott, Chris",BL,13,110,68,34,144,10,8, ,23,20,20,7,34,10,12, ,55,90,8,20,23,1,5
"Crowley, Ryan",FR,12,98,53,45,143,10,4, ,19,17,28,18,23,8,11, ,50,92,7,5,14,3,2
"Ray, Farren",WB,14,81,30,62,143,8,4, ,18,16,30,8,23,4,9, ,36,107,2,5,12,21,4
"Robbins, Matthew",WB,16,104,49,38,142,31,13, ,42,2,34,1,25,15,16,2,57,85,6,23,21,5,13
"Copeland, Robert",BL,15,88,31,54,142,4, , ,59,33,14,18,29,14,22, ,63,74,1,2,41, ,1
"Power, Sam",WB,10,72,46,70,142,2, , ,16,18,16,3,13,4,5, ,20,121,1, ,5,1,2
"Polak, Graham",FR,14,82,58,59,141,2,1,8,21,19,6,6,22,13,8, ,70,72,12,4,42,2,2
"Lekkas, Angelo",HW,9,81,38,59,140,8,1,1,29,12,29,14,24,8,10, ,41,101, ,5,13,16,3
"Egan, Chris",CW,13,96,42,44,140,7,6,2,11,6,33,7,29,5,4, ,44,95,1,4,14,6,4
"Godfrey, Simon",ME,12,84,37,54,138,4,2,2,37,4,35,23,26,7,12, ,55,92,2,2,16,2,3
"Bentick, Adam",CA,9,77,29,61,138,2,1, ,40,3,31,34,9,8,6,3,71,68,1,1,15, ,6
"Brogan, Dean",PA,14,71,51,66,137,7,3,136,27,2,15,32,38,23,23, ,72,67,11,10,43, ,2
"Brennan, Luke",HW,13,67,53,69,136,7,3, ,20,13,15,2,24,7,9, ,46,89,11,6,25,7,5
"Harley, Tom",GE,13,91,64,45,136,2,1, ,16,27,8,4,22,8,9, ,40,94,7,2,43,4, 
"Didak, Alan",CW,12,105,42,30,135,21,9,2,17,3,28,1,23,8,12,1,40,85,5,12,14,11,6
"Dyson, Ricky",ES,10,91,32,44,135,9,4, ,11,11,25,13,13,3,1, ,43,87,1,2,11,5,2
"Clarke, Xavier",SK,9,72,25,60,132,1,1, ,13,21,28,7,17,7,5, ,49,86,2, ,16,53,6
"Egan, Matthew",GE,15,67,49,65,132, ,1,1,8,20,7,3,16,9,8, ,66,68,13,1,58,2, 
"Schofield, Jarrad",FR,10,88,33,43,131,2,1, ,13,12,17,6,14,5,2, ,49,84, ,1,12,4,4
"Shattock, Aaron",PA,10,67,38,64,131,1, ,5,12,13,21,9,20,12,9, ,46,89,1,1,13,1,3
"McLaren, Dylan",BL,17,56,40,74,130,4,3,233,32,13,11,31,20,19,11, ,74,54,8,3,45,2,3
"James, Roger",PA,10,82,35,47,129,2,3, ,19,8,31,28,27,3,15,2,50,80,1,6,11,6,6
"Rioli, Dean",ES,11,90,40,39,129,1,4,3,20,9,35,13,20,2,6, ,52,78,4,7,17,1,7
"Zantuck, Ty",ES,9,79,53,44,123, , , ,10,27,6, ,14,3,4, ,26,93,3,1,28, ,1
"Betts, Eddie",CA,19,86,17,36,122,19,12, ,42,1,17,9,25,17,8, ,76,48, ,4,20,8,7
"Montagna, Leigh",SK,8,78,35,43,121,6,3, ,19,13,35,14,9,6,5,1,36,82, ,3,11,16,3
"McVeigh, Jarrad",SY,13,66,34,54,120,4,6,1,28,8,17,10,17,1,8, ,38,81,1,5,12,5,3
"Bell, Daniel",ME,13,78,42,42,120, , ,1,25,20,12,9,18,9,12, ,49,68,7, ,19,4,2
"Bevan, Paul",SY,15,68,34,51,119,3,1, ,36,13,17,7,30,9,12, ,47,70,1,2,17,3, 
"Koulouriotis, Paul",GE,8,76,30,42,118,2,3, ,21,22,15,10,14,3,6, ,35,82, ,1,17,2, 
"Monfries, Angus",ES,12,59,31,58,117,11,7, ,21,1,21,12,23,15,9, ,68,54,2,10,12, ,4
"Lonie, Ryan",CW,10,79,33,37,116,4,2, ,18,10,19,5,13,5,3, ,32,79,3, ,20,6,1
"White, Damon",PA,12,78,64,37,115,7,11, ,12,1,23, ,17,6,7, ,44,69,13,14,8, ,1
"McGough, Mark",SK,9,51,30,64,115,1,3, ,11,8,21,11,15,2,4, ,35,82,1,2,14,5,2
"Mackie, Andrew",GE,10,82,33,32,114,9,4, ,25,2,25,5,19,8,1, ,42,67, ,6,11, ,3
"Winderlich, Jason",ES,12,59,35,54,113,4,2, ,19,9,15,13,15,5,5, ,44,69, ,3,10,9,3
"Chaplin, Troy",PA,8,55,40,58,113, , , ,8,21,5,1,12,3,5, ,27,88,1, ,22,3,1
"Hilton, Rory",RI,10,86,42,26,112,8,2, ,20,9,12,4,18,8,6, ,43,64,8,9,20,7,2
"Wiggins, Simon",CA,13,67,34,45,112,4,2,6,30,17,21,15,21,10,10, ,51,62,6,2,28,3,4
"Rawlings, Jade",WB,10,65,63,47,112,2,4,3,10,17,3,2,12,6,5, ,28,84,7,6,28,4,1
"Tambling, Richard",RI,12,73,41,38,111,9,4, ,25,3,19,4,21,3,8, ,39,72,4,10,13,4,3
"Fanning, David",CW,13,63,42,48,111,4,2,134,16,8,14,23,30,13,18, ,44,65,3,6,22, ,1
"Prendergast, Ian",CA,13,61,36,50,111,1,2,55,28,9,19,21,17,11,10, ,44,64,3,2,29,1,3
"Cupido, Damian",ES,11,81,36,28,109,6,8,2,23,7,29,10,16,3,6, ,43,68,1,7,11,2,9
"Keating, Clark",BL,15,61,31,47,108,10,7,196,24,10,18,27,23,14,12, ,62,46,6,7,16, ,4
"White, Darryl",BL,10,69,42,38,107,3,1,4,16,17,16,4,15,8,9, ,39,67,2,4,14,3,6
"Guerra, Brent",SK,13,72,33,31,103,15,10, ,41,3,25,9,20,14,15,2,46,56,3,7,13,1,3
"Hartigan, Brent",RI,8,57,22,46,103, ,1, ,9,13,19,7,11,6,6, ,36,67,1,1,7,27,5
"Taylor, Simon",HW,17,39,30,63,102,8,4,135,20,7,9,14,28,11,15, ,40,63,6,7,34,3,3
"Read, Phillip",ME,8,57,28,45,102,3,2,1,34,7,18,11,22,6,16, ,35,69, ,1,6, ,2
"Stafford, Greg",RI,15,64,45,37,101,16,9,71,5,3,14,14,21,11,14, ,47,53,13,19,14, ,8
"Davies, Justin",CA,10,50,28,50,100,5,8,3,29,8,15,10,17,12,9, ,47,54,3,4,23,8,2
"Davies, Ben",CW,7,69,36,31,100, ,1,1,12,10,15,12,14,5,5, ,32,71,1,1,9,10,1
"Pettigrew, Michael",PA,13,64,37,35,99,11,1,1,22,10,21,3,23,6,6, ,40,63,3,8,30,5,8
"Laycock, Jason",ES,13,64,37,35,99,8,3,114,13,6,15,29,23,8,12, ,58,39,12,10,30, , 
"Cloke, Cameron",CW,12,69,42,30,99,6,5,119,19,8,21,16,25,15,11, ,42,61,5,6,43,2,1
"Webster, Luke",FR,11,56,32,42,98,2,4, ,18,6,14,8,13,4,5, ,43,55,5,7,25, ,8
"Peake, Brett",FR,9,63,27,34,97,5,3, ,11,6,22,5,11,3,5, ,19,78,2,2,8,24,1
"Bryan, Chris",CA,11,74,34,22,96,6,1,120,30,32,31,31,30,12,13, ,53,43,9,6,23,1, 
"Cloke, Jason",CW,8,62,43,34,96,4,3,35,17,9,13,12,17,18,10,1,45,54,4,3,32,2, 
"Bowden, Patrick",WB,8,57,38,38,95,5,6,1,4,10,17,6,16,6,5, ,29,66,1,7,9, ,5
"Pike, Martin",BL,9,61,25,33,94,3,4,1,18,9,20,3,14,2,5, ,35,61,4,4,12,4,1
"Richards, Ted",ES,10,42,33,51,93,3,2,2,10,16,11,3,18,8,11, ,46,45,6,1,40,5,2
"Merrett, Daniel",BL,15,48,40,43,91,13,9,43,19,3,15,6,21,7,15,4,39,50,12,19,27, ,3
"McQualter, Andrew",SK,7,51,19,40,91,2, , ,19,7,14,14,6,5,1, ,32,59, ,1,16,2, 
"Sporn, Trent",CA,11,62,35,29,91,1, ,1,15,19,14,7,17,6,9, ,34,61,3, ,28,1,1
"Thurstans, Toby",PA,10,56,49,34,90,7,1,13,16,12,10,5,26,2,18, ,30,57,8,7,25,1,1
"Shaw, Heath",CW,6,66,40,24,90,1, , ,11,24,7,2,12,1,3, ,26,65,4,2,22,1,1
"Nicholson, Alistair",ME,14,47,36,43,90, , ,4,19,18,2,3,21,7,15, ,47,50,7, ,80, ,1
"Fisher, Brad",CA,7,63,44,26,89,13,8,1,12,3,13,4,12,3,2, ,32,57,7,20,9, ,7
"Sansbury, Eddie",KA,10,49,24,38,87,5,5, ,20,3,9,11,18,3,12, ,40,48,1,6,12,7,6
"Cole, Richard",CW,8,45,17,42,87, , , ,13,12,6,6,20,2,10, ,39,50,3, ,15,1,2
"McManus, Shaun",FR,7,50,30,37,87, ,2, ,12,8,9,7,13,6,7, ,32,55,1, ,9,1, 
"Morrell, Digby",CA,11,60,39,26,86,8,7,6,6,8,13,2,4,6,3, ,31,55,5,10,20,2,3
"Motlop, Shannon",ME,7,61,17,25,86,5,3,1,15,1,19,16,13,5,4, ,45,37,2,2,10,2,2
"Chambers, Callum",CA,10,52,30,34,86,3,5, ,16,4,26,3,11,5,2, ,36,50,3,3,10,4, 
"Nicks, Matthew",SY,9,58,26,27,85,1,2,7,22,25,16,6,15,11,8, ,31,50,3,3,13,9,3
"De Luca, Adrian",CA,11,48,30,35,83,6,3,42,21,6,15,5,16,15,11, ,43,47,4,9,20,1,2
"Johnson, Michael",FR,11,46,23,36,82,1, ,18,11,13,6,7,11,4,8, ,23,57,1,2,36,5, 
"Darcy, Luke",WB,6,51,43,30,81,11,3,90,7,4,9,17,15,9,11,5,31,50,9,12,16, ,2
"Charman, Jamie",BL,9,50,33,31,81,3,1,140,15,6,17,22,23,13,19, ,43,38,9,5,15, ,3
"Street, Peter",WB,11,31,23,50,81,1,3,162,22,2,15,12,24,5,10, ,27,52,4,2,12, ,1
"Thurgood, Josh",HW,9,33,30,48,81,1,3, ,11,7,3,2,10,7,6, ,32,56,2,4,23,3,1
"Thomas, Paul",ES,8,39,18,42,81,1, , ,19,7,10,6,19,9,15, ,33,46,1, ,17,2,3
"Heffernan, Chris",ME,9,45,20,35,80,1,3,1,28,10,15,3,14,5,9, ,32,51,1,1,14,8,1
"Gardiner, Michael",WC,12,65,47,13,78,16,9,25,2,1,13, ,13,7,2, ,31,47,13,20,10, ,4
"Siegert, Andrew",FR,5,41,18,35,76,2, , ,10,10,12,2,8,3,2, ,26,50,2,1,7,3,3
"Vogels, Luke",SY,11,50,27,25,75,7,5, ,17,2,10,1,5,4, , ,28,46,3,8,5,1,3
"Jackson, Daniel",RI,10,43,21,31,74, ,2,2,11,11,15,12,10,4,3, ,32,45,1,1,13,3,2
"Murphy, Ryan",FR,10,44,35,28,72,9,3,3,7,7,10, ,10,1,4, ,22,55,3,10,11,2,2
"Pearce, Danyle",PA,7,49,25,23,72,6,5, ,6,3,20,4,10,1,4, ,20,53, ,4,9,4,2
"van Berlo, Nathan",AD,11,44,20,28,72,1,2, ,11,8,18,9,18,5,6, ,27,47,3,1,14,1,3
"Smith, Dylan",FR,6,30,11,41,71,1,2, ,8,7,12,15,4,4, , ,29,43, ,1,11,1, 
"Thurley, Cameron",GE,7,42,15,28,70,12,4, ,8, ,13,8,11,12,2, ,34,39, ,9,7, ,2
"Bandy, Daniel",WB,7,43,37,27,70,4,3,46,5,3,10,3,19,5,9, ,17,53,2,4,10,1, 
"Carroll, Nathan",ME,6,34,27,35,69, , ,3,8,18,3,2,14,4,5, ,32,39,2, ,33,8, 
"Schwarze, Troy",SK,7,44,22,24,68,3,2,1,10,13,12,4,8,7,3, ,21,49, , ,12,1,1
"Alvey, Mark",ES,6,49,24,19,68, ,1, ,9,13,7,7,4,2, , ,23,49, ,2,3,5, 
"Barker, John",HW,6,40,34,26,66,6,1, ,2,3,11,1,10,7,4, ,22,43,6,7,8,3,1
"Bowyer, Glen",CA,7,30,16,36,66, , , ,9,8,4,11,9,5,2, ,36,33, , ,8,2, 
"Livingston, Luke",CA,9,41,23,24,65, , ,1,20,22,2,2,15,6,4, ,21,42, , ,35,3,1
"Adkins, Damien",WC,7,46,16,18,64,4,5, ,15,2,23,3,13,4,6, ,16,45, ,2,6,1,1
"Saddington, Jason",SY,7,38,23,26,64,1,1,1,7,2,16,5,4, ,1, ,18,46, , ,7,1,3
"Foley, Nathan",RI,6,24,6,39,63,1, , ,20,3,7,20,9,3,6, ,37,29, ,1,4, ,1
"Jones, Rowan",WC,4,27,13,35,62,2,2,2,7,1,9,7,6,3,2, ,25,37,1,2,2,2,2
"Henneman, Aaron",ES,10,42,22,18,60,3,2,54,22,3,13,17,16,9,6, ,32,28,2,1,18, ,1
"Young, Clinton",HW,7,44,23,14,58,4,2, ,16,3,22,2,11,4,5, ,13,49, ,1,6,9,4
"Raines, Andrew",RI,6,27,16,31,58, , , ,3,6,6,2,5,2,3, ,18,38, , ,4,2,1
"Longmuir, Troy",CA,10,36,25,21,57,10,6, ,18,1,7,2,14,4,6, ,29,27,7,14,13,1,5
"Thursfield, Will",RI,6,24,15,33,57, , , ,5,8,4,1,7,2,5, ,29,27,2, ,25,1, 
"Rahilly, James",GE,4,33,17,23,56, ,1, ,9,4,8,3,6,1,2, ,17,38, ,1,5, ,1
"Walker, Tristen",CW,8,37,27,18,55,4,1,56,8,11,9,10,22,2,12, ,18,39,5,4,21,4, 
"Beaumont, Simon",HW,6,34,23,21,55,2,2,1,7,3,4, ,10,6,3, ,19,37,3,4,8,1,1
"Watson, Jobe",ES,5,23,14,32,55,2, , ,5,3,9,6,8,2,1, ,22,31, ,1,7,1, 
"Faulkner, Cameron",WB,8,41,17,12,53,5,7, ,18,3,16,7,8,6,2, ,20,35,2,4,6,1,4
"Smith, Jesse",KA,6,33,16,20,53, , , ,8,9,4,3,11,2,3, ,21,35,4, ,7,4, 
"Spriggs, David",SY,5,28,9,25,53, ,1, ,10,4,10,19,7,4,3, ,31,23, ,1,5,2, 
"Skipper, Wayde",WB,9,31,19,21,52,6,4,34,9,10,9,8,21,9,13, ,25,32,2,4,21, ,2
"Penny, Luke",SK,9,31,24,21,52,1, ,4,8,12,2,2,10,4,7, ,23,30,5,2,35, , 
"Salopek, Steven",PA,6,32,16,20,52,1,1, ,4,4,8,5,7,2,4, ,21,32,2,1,5,2,1
"Maxfield, Stuart",SY,5,38,11,14,52,1, , ,13,8,15,4,22,2,7, ,10,36, ,1,7,2,1
"Clarke, Matthew",AD,6,17,11,33,50, ,1,103,2,3,5,15,15,3,14, ,24,23,2,1,13, ,2
"Greene, Steven",HW,3,31,15,18,49, , , ,7,8,4,5,7,1,4, ,11,38, , ,2,2, 
"Rocca, Anthony",CW,4,30,19,17,47,7,5,14,8, ,12,4,8,4,5,3,31,16,8,7,6, ,1
"Brennan, Jared",BL,5,28,16,19,47,5,2,2,4,4,10,3,10,5,4, ,23,22,5,5,8,4,3
"Moody, Matthew",BL,6,28,22,19,47,3,2, ,2,2,9,2,6,6,4, ,15,33,1,3,6,1, 
"Bannister, Jordan",CA,5,24,10,22,46, ,1, ,12,4,7,3,12,3,7, ,19,27,1, ,11,2,1
"Ward, Daniel",ME,4,31,14,15,46, ,1, ,9,8,5,4,6,5,3, ,17,31, ,1,2,3, 
"Gram, Jason",SK,5,28,13,16,44, ,3, ,6,2,8,2,3, ,1, ,9,33,1, ,7,4,2
"Meyer, Danny",RI,6,24,11,18,42,1, , ,6,3,8,4,5,1, , ,19,23,1,1, , ,1
"Fraser, Josh",CW,5,24,12,17,41,4,2,41,4,2,5,7,9,3,5, ,18,21,2,3,4,2, 
"Bullen, Marcus",ES,7,25,13,16,41, , ,1,15,3,7,9,6,1,5, ,16,22, , ,4, , 
